query,no,token,pos
전주 여행,70,난장,NNG
전주 여행,70,박물관,NNG
전주 여행,70,한옥마을,NNP
전주 여행,70,이색,NNG
전주 여행,70,옛날,NNG
전주 여행,70,볼거리,NNG
전주 여행,70,생일,NNG
전주 여행,70,손자,NNG
전주 여행,70,한옥,NNG
전주 여행,70,마을,NNG
전주 여행,70,에서,JKB
전주 여행,70,신나,VV
전주 여행,70,하루,NNG
전주 여행,70,보냈,VV+EP
전주 여행,70,점심,NNG
전주 여행,70,한옥,NNG
전주 여행,70,마을,NNG
전주 여행,70,에서,JKB
전주 여행,70,제일,MAG
전주 여행,70,유명,XR
전주 여행,70,먹거리,NNG
전주 여행,70,갈비,NNG
전주 여행,71,홈페이지,NNG
전주 여행,71,제작,NNG
전주 여행,71,해외,NNG
전주 여행,71,골프,NNG
전주 여행,71,투어,NNG
전주 여행,71,전문,NNG
전주 여행,71,온라인,NNG
전주 여행,71,견적,NNG
전주 여행,71,com,SL
전주 여행,71,하나,NR
전주 여행,71,단독,NNG
전주 여행,71,투어,NNG
전주 여행,71,하나,NR
전주 여행,71,투어,NNG
전주 여행,71,공식,NNG
전주 여행,71,인증,NNG
전주 여행,71,예약,NNG
전주 여행,71,센터,NNG
전주 여행,71,해외,NNG
전주 여행,71,단체,NNG
전주 여행,71,하나,NR
전주 여행,71,투어,NNG
전주 여행,71,하나,NR
전주 여행,71,단독,NNG
전주 여행,71,투어,NNG
전주 여행,71,글로벌,NNG
전주 여행,71,투어,NNG
전주 여행,71,하나,NR
전주 여행,71,투어,NNG
전주 여행,71,공식,NNG
전주 여행,71,인증,NNG
전주 여행,71,예약,NNG
전주 여행,71,센터,NNG
전주 여행,71,해외,NNG
전주 여행,71,단체,NNG
전주 여행,71,하나,NR
전주 여행,71,투어,NNG
전주 여행,72,정월,NNG
전주 여행,72,보름,NNG
전주 여행,72,공연,NNG
전주 여행,72,전북,NNP
전주 여행,72,달맞이,NNG
전주 여행,72,good,SL
전주 여행,72,가세,NNG
전주 여행,72,음식,NNG
전주 여행,72,고장,NNG
전주 여행,72,이자,NNG
전주 여행,72,한옥마을,NNP
전주 여행,72,고장,NNG
전주 여행,72,복판,NNG
전주 여행,72,흐르,VV
전주 여행,72,광장,NNG
전주 여행,72,net,SL
전주 여행,72,2041,SN
전주 여행,72,15812600,SN
전주 여행,72,임실,NNP
전주 여행,72,가장,MAG
전주 여행,72,한국,NNP
전주 여행,72,신명,NNG
전주 여행,72,축제,NNG
전주 여행,72,필봉,NNG
전주 여행,72,마을,NNG
전주 여행,72,정월,NNG
전주 여행,72,보름,NNG
전주 여행,72,정월,NNG
전주 여행,72,보름날,NNG
전주 여행,73,지구촌,NNG
전주 여행,73,모자,NNG
전주 여행,73,모두,MAG
전주 여행,73,이곳,NP
전주 여행,73,이색,NNG
전주 여행,73,박물관,NNG
전주 여행,73,루이,NNP
전주 여행,73,모자,NNG
전주 여행,73,한옥마을,NNP
전주 여행,73,에서,JKB
전주 여행,73,모자,NNG
전주 여행,73,박물관,NNG
전주 여행,73,구경,NNG
전주 여행,73,한옥마을,NNP
전주 여행,73,서쪽,NNG
전주 여행,73,끝자락,NNG
전주 여행,73,루이,NNP
전주 여행,73,엘모,NNG
전주 여행,73,자박,NNG
전주 여행,73,물관,NNG
전주 여행,73,추억,NNG
전주 여행,73,박물관,NNG
전주 여행,73,별별,MM
전주 여행,73,박물관,NNG
전주 여행,73,박물관,NNG
전주 여행,73,구경거리,NNG
전주 여행,73,입장료,NNG
전주 여행,73,000,SN
전주 여행,73,박물관,NNG
전주 여행,74,전동,NNG
전주 여행,74,성당,NNG
전주 여행,74,에서,JKB
전주 여행,74,지란지교,NNG
전주 여행,74,꿈꾸,VV
전주 여행,74,달려간,VV+ETM
전주 여행,74,친구,NNG
전주 여행,74,약속,NNG
전주 여행,74,시간,NNG
전주 여행,74,오후,NNG
전주 여행,74,시간,NNG
전주 여행,74,틈새,NNG
전주 여행,74,전동,NNG
전주 여행,74,성당,NNG
전주 여행,74,으로,JKB
전주 여행,74,향하,VV
전주 여행,74,31,SN
전주 여행,74,수요일,NNG
전주 여행,74,오후,NNG
전주 여행,74,성당,NNG
전주 여행,74,행사,NNG
전주 여행,74,관계자,NNG
전주 여행,74,차량,NNG
전주 여행,74,임도,NNG
전주 여행,74,금하,VV
전주 여행,74,지만,EC
전주 여행,74,꼬까,NNG
전주 여행,74,한복,NNG
전주 여행,75,https,SL
전주 여행,75,blog,SL
전주 여행,75,naver,SL
전주 여행,75,com,SL
전주 여행,75,allga,SL
전주 여행,75,79,SN
전주 여행,75,전화,NNG
전주 여행,75,번호,NNG
전주 여행,75,063,SN
전주 여행,75,231,SN
전주 여행,75,3040,SN
전주 여행,75,도로,NNG
전주 여행,75,완산구,NNP
전주 여행,75,은행,NNG
전주 여행,75,74,SN
전주 여행,75,11,SN
전주 여행,75,지번,NNG
전주 여행,75,완산구,NNP
전주 여행,75,교동,NNP
전주 여행,75,91,SN
전주 여행,75,장점,NNG
전주 여행,75,숙박업,NNG
전주 여행,75,에서,JKB
전주 여행,75,샤워,NNG
전주 여행,75,타월,NNG
전주 여행,75,화장,NNG
전주 여행,75,거울,NNG
전주 여행,75,비누,NNG
전주 여행,75,클렌징,NNG
전주 여행,76,아야,EC
전주 여행,76,아시아,NNP
전주 여행,76,명소,NNG
전주 여행,76,KTX,SL
전주 여행,76,한옥마을,NNP
전주 여행,76,에서,JKB
전주 여행,76,시작,NNG
전주 여행,76,된다,XSV+EC
전주 여행,76,역사,NNG
전주 여행,76,한옥마을,NNP
전주 여행,76,이다,NNP
전주 여행,76,광장,NNG
전주 여행,76,나오,VV
전주 여행,76,한복,NNG
전주 여행,76,부채,NNG
전주 여행,76,예쁜,VA+ETM
전주 여행,76,아가씨,NNG
전주 여행,76,관광객,NNG
전주 여행,76,반겨,VV+EC
전주 여행,76,준다,VX+EC
전주 여행,77,난장,NNG
전주 여행,77,테마,NNG
전주 여행,77,박물관,NNG
전주 여행,77,7080,SN
전주 여행,77,감수,NNG
전주 여행,77,06,SN
전주 여행,77,00,SN
전주 여행,77,에서,JKB
전주 여행,77,이번,NNG
전주 여행,77,들린,VV+ETM
전주 여행,77,전북,NNP
전주 여행,77,유일,NNG
전주 여행,77,테마,NNG
전주 여행,77,박물관,NNG
전주 여행,77,7080,SN
전주 여행,77,감수,NNG
전주 여행,77,그대로,MAG
전주 여행,77,재현,NNG
전주 여행,77,입니다,VCP+EF
전주 여행,77,요즘,MAG
전주 여행,77,어딜,NP+JKO
전주 여행,77,7080,SN
전주 여행,77,내세우,VV
전주 여행,77,장소,NNG
전주 여행,77,많이,MAG
전주 여행,77,지만,EC
전주 여행,77,특히,MAG
전주 여행,77,이곳,NP
전주 여행,77,난장,NNG
전주 여행,77,그대,NP
전주 여행,77,감성,NNG
전주 여행,78,한옥마을,NNP
전주 여행,78,한울,NNP
전주 여행,78,밥상,NNG
전주 여행,78,맛집,NNG
전주 여행,78,터널,NNG
전주 여행,78,한울,NNP
전주 여행,78,밥상,NNG
전주 여행,78,터널,NNG
전주 여행,78,공존,NNG
전주 여행,78,도시,NNG
전주 여행,78,기대,NNG
전주 여행,78,됩니다,VV+EF
전주 여행,78,이번,NNG
전주 여행,78,조금,MAG
전주 여행,78,특별,NNG
전주 여행,78,는데,EC
전주 여행,78,원래,NNG
전주 여행,78,한옥,NNG
전주 여행,78,마을,NNG
전주 여행,78,안쪽,NNG
전주 여행,78,맛집,NNG
전주 여행,78,계획,NNG
전주 여행,78,지만,EC
전주 여행,78,우연히,MAG
전주 여행,78,들른,VV+ETM
전주 여행,78,가게,NNG
전주 여행,78,사장,NNG
전주 여행,79,숙영,NNG
전주 여행,79,가마솥,NNG
전주 여행,79,비빔밥,NNG
전주 여행,79,된장찌개,NNG
전주 여행,79,비빔밥,NNG
전주 여행,79,어울리,VV
전주 여행,79,조합,NNG
전주 여행,79,맛집,NNG
전주 여행,79,투어,NNG
전주 여행,79,숙영,NNG
전주 여행,79,비빔밥,NNG
전주 여행,79,방문,NNG
전주 여행,79,오래전,NNG
전주 여행,79,다녀온,VV+ETM
전주 여행,79,에서,JKB
전주 여행,79,음식,NNG
전주 여행,79,다면,EC
전주 여행,79,비빔밥,NNG
전주 여행,79,이번,NNG
전주 여행,79,와야,VX+EC+VX
전주 여행,79,생각,NNG
전주 여행,79,수많,VA
전주 여행,79,비빔밥,NNG
전주 여행,79,가게,NNG
전주 여행,79,검색,NNG
전주 여행,80,예정,NNG
전주 여행,80,럴럴럴,UNKNOWN
전주 여행,80,월드,NNG
전주 여행,80,티스토리,NNP
전주 여행,80,Diary,SL
전주 여행,80,예정,NNG
전주 여행,80,랄랄라,IC
전주 여행,80,lalalabro,SL
전주 여행,80,2018,SN
전주 여행,80,03,SN
전주 여행,80,27,SN
전주 여행,80,11,SN
전주 여행,80,36,SN
전주 여행,80,Let,SL
전주 여행,80,Go,SL
전주 여행,80,2018,SN
전주 여행,80,30,SN
전주 여행,80,막걸리,NNG
전주 여행,80,안주,NNG
전주 여행,80,한옥마을,NNP
전주 여행,80,막걸리,NNG
전주 여행,80,골목,NNG
전주 여행,80,얼마,NNG
전주 여행,80,생생,MAG
전주 여행,80,정보,NNG
전주 여행,80,다가,EC
전주 여행,80,막걸리,NNG
전주 여행,81,알라딘,NNP
전주 여행,81,생생,XR
전주 여행,81,리뷰,NNP
전주 여행,81,동네,NNG
전주 여행,81,그리고,MAJ
전주 여행,81,친구,NNG
전주 여행,81,에서,JKB
전주 여행,81,그럼,MAJ
전주 여행,81,라는,ETM
전주 여행,81,회신,NNG
전주 여행,81,동네,NNG
전주 여행,81,플레이,NNG
전주 여행,81,urbanplay,SL
전주 여행,81,동네,NNG
전주 여행,81,동네,NNG
전주 여행,81,매거진,NNG
전주 여행,81,그럼,MAJ
전주 여행,82,알라딘,NNP
전주 여행,82,조용,XR
전주 여행,82,면서,EC
전주 여행,82,다양,XR
전주 여행,82,매력,NNG
전주 여행,82,로컬,NNG
전주 여행,82,가이드,NNG
전주 여행,82,소도시,NNG
전주 여행,82,소도시,NNG
전주 여행,82,트래블,NNG
전주 여행,82,완주,NNG
전주 여행,82,소도시,NNG
전주 여행,82,트래블,NNG
전주 여행,82,조이,NNG
전주 여행,82,코리아,NNP
전주 여행,82,편집부,NNG
전주 여행,82,지음,NNG
전주 여행,82,조이,NNG
전주 여행,82,코리아,NNP
전주 여행,82,2022,SN
전주 여행,82,11,SN
전주 여행,82,평점,NNG
전주 여행,82,품절,NNG
전주 여행,82,얼마,NNG
전주 여행,82,다녀왔,VV+EP
전주 여행,82,는데,EC
전주 여행,82,소도시,NNG
전주 여행,82,트래블,NNG
전주 여행,82,주편,NNG
전주 여행,82,조금,MAG
전주 여행,82,빨리,MAG
전주 여행,82,으면,EC
전주 여행,82,정말,MAG
전주 여행,82,다는,ETM
전주 여행,83,알라딘,NNP
전주 여행,83,서재,NNP
전주 여행,83,시집,NNG
전주 여행,83,계획,NNG
전주 여행,83,고는,EC
전주 여행,83,지만,EC
전주 여행,83,도대체,MAG
전주 여행,83,그곳,NP
전주 여행,83,무엇,NP
전주 여행,83,무엇,NP
전주 여행,83,해야,VV+EC
전주 여행,83,했다,XSV+EP
전주 여행,83,생각,NNG
전주 여행,83,몰랐,VV+EP
전주 여행,83,는데,EC
전주 여행,83,보다,JKB
전주 여행,83,구나,EC
전주 여행,83,진짜,MAG
전주 여행,83,한국,NNP
전주 여행,83,느낄,VV+ETM
전주 여행,84,알라딘,NNP
전주 여행,84,언제,NNG
전주 여행,84,라도,VCP+EC
전주 여행,84,계획,NNG
전주 여행,84,계신,VX+ETM
전주 여행,84,따듯,XR
전주 여행,84,위로,NNG
전주 여행,84,에서,JKB
전주 여행,84,다면,EC
전주 여행,84,권유,NNG
전주 여행,84,해본다,XSV+EC+VX+EC
전주 여행,84,그저,MAG
전주 여행,84,그런,MM
전주 여행,84,아니,VCN
전주 여행,84,가슴,NNG
전주 여행,84,따뜻,XR
전주 여행,84,에세이,NNG
전주 여행,84,서다,NNG
전주 여행,84,핵심,NNG
전주 여행,84,포인트,NNG
전주 여행,84,목차,NNG
전주 여행,85,맛집,NNG
전주 여행,85,추천,NNG
전주 여행,85,리스트,NNG
전주 여행,85,엊그제,MAG
전주 여행,85,은데,EC
전주 여행,85,벌써,MAG
전주 여행,85,지났,VV+EP
전주 여행,85,네요,EF
전주 여행,85,지인,NNG
전주 여행,85,함께,MAG
전주 여행,85,먹방,NNG
전주 여행,85,다녀왔,VV+EP
전주 여행,85,습니다,EF
전주 여행,85,맛집,NNG
전주 여행,85,조점,NNG
전주 여행,85,남문,NNG
전주 여행,85,피순대,NNG
전주 여행,85,에서,JKB
전주 여행,85,남부,NNG
전주 여행,85,시장,NNG
전주 여행,85,까지,JX
전주 여행,85,30,SN
전주 여행,85,정도,NNG
전주 여행,85,시장,NNG
전주 여행,85,도착,NNG
전주 여행,85,시장,NNG
전주 여행,86,알라딘,NNP
전주 여행,86,서재,NNP
전주 여행,86,오렌지캬라멜,NNP
전주 여행,86,청춘,NNG
전주 여행,86,그런,MM
전주 여행,86,생각,NNG
전주 여행,86,떠나,VV
전주 여행,86,서울,NNP
전주 여행,86,언제,NP
전주 여행,86,든지,VCP+EC
전주 여행,86,기에,EC
전주 여행,86,한옥마을,NNP
전주 여행,86,갔다왔,VV+EP
전주 여행,86,오렌지,NNP
전주 여행,86,카라멜,NNP
전주 여행,86,경로,NNG
전주 여행,86,따라,VV+EC
전주 여행,86,옥도,NNG
전주 여행,86,구경,NNG
전주 여행,86,한복,NNG
전주 여행,86,전통,NNG
전주 여행,86,체험,NNG
전주 여행,87,콩나물국,NNG
전주 여행,87,명가,NNG
전주 여행,87,160,SN
전주 여행,87,점포,NNG
전주 여행,87,차이,NNG
전주 여행,87,맛집,NNG
전주 여행,87,콩나물국,NNG
전주 여행,87,명가,NNG
전주 여행,87,160,SN
전주 여행,87,점포,NNG
전주 여행,87,차이,NNG
전주 여행,87,맛집,NNG
전주 여행,87,현대,NNG
전주 여행,87,전라북도,NNP
전주 여행,87,콩나물국,NNG
전주 여행,87,발생지,NNG
전주 여행,87,유명,XR
전주 여행,87,콩나물국,NNG
전주 여행,87,밥집,NNG
전주 여행,87,발길,NNG
전주 여행,87,끊이,VV
전주 여행,87,특히,MAG
전주 여행,87,현대,NNG
전주 여행,87,세대,NNG
전주 여행,88,오감,NNG
전주 여행,88,만족,NNG
전주 여행,88,완주,NNG
전주 여행,88,대한민국,NNP
전주 여행,88,테마,NNG
전주 여행,88,박물관,NNG
전주 여행,88,연꽃,NNG
전주 여행,88,명소,NNG
전주 여행,88,진공,NNG
전주 여행,88,완주,NNG
전주 여행,88,그리고,MAJ
전주 여행,88,전북,NNP
전주 여행,88,에서,JKB
전주 여행,88,들려,VV+EC
전주 여행,88,아야,EC
전주 여행,88,필수,NNG
전주 여행,88,코스,NNG
전주 여행,88,바로,MAG
전주 여행,88,완주군,NNG
전주 여행,88,구이면,NNP
전주 여행,88,대한민국,NNP
전주 여행,88,테마,NNG
전주 여행,88,박물관,NNG
전주 여행,88,2015,SN
전주 여행,88,10,SN
전주 여행,88,개관,NNG
전주 여행,88,대한민국,NNP
전주 여행,88,테미,NNP
전주 여행,88,박물관,NNG
전주 여행,88,만족,NNG
전주 여행,88,완주,NNG
전주 여행,88,테마,NNG
전주 여행,88,박물관,NNG
전주 여행,89,퇴근,NNG
전주 여행,89,객리,NNG
전주 여행,89,한옥마을,NNP
전주 여행,89,완주,NNP
전주 여행,89,소양,NNP
전주 여행,89,라고,EC
전주 여행,89,하지만,MAJ
전주 여행,89,퇴근,NNG
전주 여행,89,저녁,NNG
전주 여행,89,출발,NNG
전주 여행,89,하루,NNG
전주 여행,89,연차,NNG
전주 여행,89,스케줄,NNG
전주 여행,89,굉장히,MAG
전주 여행,89,일정,NNG
전주 여행,89,사실,MAG
전주 여행,89,아니,VCN
전주 여행,89,개인,NNG
전주 여행,89,면서,EC
전주 여행,89,당일,NNG
전주 여행,90,맛집,NNG
전주 여행,90,조점,NNG
전주 여행,90,남문,NNG
전주 여행,90,피순대,NNG
전주 여행,90,들려,VV+EC
전주 여행,90,으로,JKB
전주 여행,90,추천,NNG
전주 여행,90,11,SN
전주 여행,90,가을,NNG
전주 여행,90,에서,JKB
전주 여행,90,만난,VV+ETM
전주 여행,90,음식,NNG
전주 여행,90,피순대,NNG
전주 여행,90,국밥,NNG
전주 여행,90,가을,NNG
전주 여행,90,아쉬워,VA+EC
전주 여행,90,떠난,VV+ETM
전주 여행,90,에서,JKB
전주 여행,90,가을,NNG
전주 여행,90,풍경,NNG
전주 여행,90,기대,NNG
전주 여행,90,지만,EC
전주 여행,90,보다,MAG
전주 여행,90,기대,NNG
전주 여행,90,예전,NNG
전주 여행,90,맛있,VA
전주 여행,90,음식,NNG
전주 여행,90,오랜만,NNG
전주 여행,90,맛볼,VV+ETM
전주 여행,91,군산,NNP
전주 여행,91,한옥마을,NNP
전주 여행,91,낭만,NNG
전주 여행,91,흘렀,VV+EP
전주 여행,91,군산,NNP
전주 여행,91,에서,JKB
전주 여행,91,마치,VV
전주 여행,91,된다,VV+EF
전주 여행,91,물론,MAG
전주 여행,91,군산,NNG
전주 여행,91,볼거리,NNG
전주 여행,91,모두,MAG
전주 여행,91,아니,VCN
전주 여행,91,그러나,MAJ
전주 여행,91,일정,NNG
전주 여행,91,기에,EC
전주 여행,91,우선,MAG
전주 여행,91,숙소,NNG
전주 여행,91,호텔,NNG
전주 여행,91,르윈,NNP
전주 여행,91,LE,SL
전주 여행,91,WIN,SL
전주 여행,91,바로,MAG
전주 여행,91,호텔,NNG
전주 여행,92,군산,NNP
전주 여행,92,국내,NNG
전주 여행,92,유일,NNG
전주 여행,92,일본식,NNG
전주 여행,92,사찰,NNG
전주 여행,92,동국,NNG
전주 여행,92,탐방,NNG
전주 여행,92,동국,NNG
전주 여행,92,웅전,NNG
전주 여행,92,울창,XR
전주 여행,92,대나무,NNG
전주 여행,92,으로,JKB
전주 여행,92,이뤄져,VV+EC
전주 여행,92,싱그럽,VA
전주 여행,92,이를,VV+ETM
전주 여행,92,대나무,NNG
전주 여행,92,일본식,NNG
전주 여행,92,동국,NNG
전주 여행,92,관람,NNG
전주 여행,92,다음,NNG
전주 여행,92,군산,NNG
전주 여행,92,근대,NNG
전주 여행,92,역사,NNG
전주 여행,92,박물관,NNG
전주 여행,92,으로,JKB
전주 여행,92,향하,VV
전주 여행,93,시외버스,NNG
전주 여행,93,터미널,NNG
전주 여행,93,시간표,NNG
전주 여행,93,01,SN
전주 여행,93,00,SN
전주 여행,93,시외버스,NNG
전주 여행,93,터미널,NNG
전주 여행,93,시간표,NNG
전주 여행,93,시작,NNG
전주 여행,93,시외버스,NNG
전주 여행,93,터미널,NNG
전주 여행,93,시간표,NNG
전주 여행,93,시외버스,NNG
전주 여행,93,공용,NNG
전주 여행,93,터미널,NNG
전주 여행,93,전화,NNG
전주 여행,93,번호,NNG
전주 여행,93,1688,SN
전주 여행,93,1745,SN
전주 여행,93,전북,NNP
전주 여행,93,덕진구,NNP
전주 여행,93,금암동,NNP
전주 여행,93,705,SN
전주 여행,93,10,SN
전주 여행,93,에서,JKB
전주 여행,93,서울,NNP
전주 여행,93,남부,NNG
전주 여행,93,터미널,NNG
전주 여행,93,에서,NNG
전주 여행,94,비빔밥,NNG
전주 여행,94,전문점,NNG
전주 여행,94,가족,NNG
전주 여행,94,회관,NNG
전주 여행,94,비빔밥,NNG
전주 여행,94,체험,NNG
전주 여행,94,비빔밥,NNG
전주 여행,94,전문점,NNG
전주 여행,94,가족,NNG
전주 여행,94,회관,NNG
전주 여행,94,비빔밥,NNG
전주 여행,94,체험,NNG
전주 여행,94,맛집,NNG
전주 여행,94,도시,NNG
전주 여행,94,빠트릴,VV+ETM
전주 여행,94,가지,NNBC
전주 여행,94,비빔밥,NNG
전주 여행,94,체험,NNG
전주 여행,94,아닐,VCN+ETM
전주 여행,94,비빔밥,NNG
전주 여행,94,축제,NNG
전주 여행,94,열릴,VV+ETM
전주 여행,94,만큼,NNB
전주 여행,95,퇴근,NNG
전주 여행,95,포함,NNG
전주 여행,95,부담,NNG
전주 여행,95,스러울,XSA+ETM
전주 여행,95,지만,EC
전주 여행,95,만족,NNG
전주 여행,95,사람,NNG
전주 여행,95,승률,NNG
전주 여행,95,100,SN
전주 여행,95,장소,NNG
전주 여행,95,방문,NNG
전주 여행,95,진심,NNG
전주 여행,95,으로,JKB
전주 여행,95,추천,NNG
전주 여행,95,한다,XSV+EC
전주 여행,95,보다,MAG
